Id_Complex,Id_Simple
"""Tunggu sebentar, jika saya ingin mengatakan insecure (mudah gelisah), bisakah saya berkata seperti itu dalam Bahasa Inggris?""","""Satu detik, jika saya ingin mengatakan tidak aman, bisa saya katakan bahwa dalam bahasa Inggris? """
Bintang-bintang Liverpool berpesta pora pada babak kedua dan maju menuju pertandingan melawan klub Havant and Waterlooville atau Swansea pada putaran berikutnya.,Bintang-bintang Liverpool berlari kerusuhan di babak kedua dan maju ke dasi melawan Conference South club Havant dan Waterlooville atau Liga Satu Swansea di putaran berikutnya.
"""Serangan-serangan yang baru-baru ini mengarah kepada internet secara umum, dan media sosial secara khusus, bukanlah hal yang baru.""","""Serangan baru-baru ini di Internet secara umum, dan media sosial khususnya, bukan hal baru."""
"""Sebenarnya tujuan utama kebun sekolah ini bukanlah untuk menyediakan bahan-bahan, kata Colombo, tapi untuk mengajarkan pada siswa asal makanan berasal, sehingga mereka bisa lebih menghargainya.""","""Tapi tujuan sebenarnya dari kebun sekolah bukan untuk memasok bahan-bahan, katanya, tapi untuk mengajar siswa di mana makanan berasal, sehingga mereka dapat mengembangkan koneksi ke makanan mereka."""
"""Raghunandan menjawab pertanyaan-pertanyaan spesifik yang warga tanyakan, sehingga warga memperoleh informasi yang mereka butuhkan.""","""Raghunandan menjawab pertanyaan spesifik yang orang bertanya, menyediakan mereka dengan informasi yang mereka butuhkan. """
@leila_na: Saya menantikan hari saat saya membuka computer dan saya tidak menemukan gambar-gambar anak-anak manis disiksa. #ThisIsSyria.,@leila_na: Berharap suatu hari saya akan membuka komputer saya dan tidak akan menemukan gambar anak-anak cantik yang dibantai. #ThisIsSyria
"Kini pembiayaan untuk KPR dan KKB mencapai Rp500 miliar per bulan dan target kita pada beberapa bulan mendatang sekitar Rp2-3 triliun, kata Jahja.","pembiayaan KPR dan KKB mencapai Rp500 miliar per bulan saat ini dan target kita untuk bulan-bulan mendatang adalah sekitar Rp2 triliun Rp3 triliun, katanya."
"Kemenangan tersebut menambah keyakinan bagi PSG, yang hanya berada di atas zona degradasi pada posisi ke-17 dalam Ligue 1, menjelang pertandingan sulit dalam liga di kandang pemimpin klasemen Lyon pada Minggu.","Kemenangan adalah dorongan moral untuk PSG, yang hanya di atas zona relegasi di tempat ke-17 di Ligue 1, depan dari perbaikan liga rumit di pemimpin Lyon pada hari Minggu."
"Davydenko selanjutnya akan melawan pemenang pertandingan antara petenis nomor satu dunia Roger Federer dan petenis Amerika Andy Roddick, untuk menentukan siapa yang maju ke final.","Davydenko, dunia nomor empat, akan menghadapi pemenang pertandingan antara nomor satu dunia Roger Federer dan Amerika Andy Roddick untuk tempat di final."
"Agni-III sebenarnya dijadwalkan untuk diujicoba pada tahun 2003, namun pihaknya percaya bahwa hal itu ditangguhkan di tengah adanya gerakan-gerakan antara India dan Pakistan untuk mengubur saling permusuhannya yang telah berpuluh tahun.",Agni-II awalnya dijadwalkan untuk pengujian pada tahun 2003 tapi diyakini telah ditangguhkan di tengah-tengah bergerak oleh arch-rivals India dan Pakistan untuk mengubur dekade permusuhan bersama.
"Kemenangan pada putaran pertama lainnya diraih unggulan sembilan Patty Schnyder dari Swiss, yang mengalahkan remaja Austria Tamira Paszek 6-4, 6-0, dan unggulan 11 asal Rusia Dinara Safina, yang menundukkan Katarina Srebotnik dari Slovenia 6-2, 6-4.","Ada kemenangan ronde pertama bagi benih ke-9 Patty Schnyder dari Swiss, yang mengalahkan remaja Austria Tamira Paszek 6-4 6-0, dan Dinar Safina Rusia, yang mengalahkan Katarina Srenikbot dari Slovenia 6-2 6-4."
@AfriNomad: Wow - Gambar warga #Libya menonton pidato Seif #Gaddafi.,@AfriNomad: Wow - Pic of people in #Libya watching Seif #Gaddafi's speech.
"Pancaran panjang gelombang lampu ungu paling pendek, sehingga memikat mata serangga.","Emisi panjang gelombang lampu ungu adalah yang terpendek, sehingga menarik mata serangga."
"Tidak ada alasan yang diberikan oleh Korea Utara, kata seorang pejabat.","Tidak ada alasan diberikan oleh Korea Utara, kata pejabat."
Media pemerintah New Light of Myanmar melaporkan kunjungan pejabat pemerintah ke kamp pengungsi,Media Negara Bagian New Light dari Myanmar melaporkan kunjungan pejabat pemerintah di kamp - kamp pengungsi
Hal ini akan menjadi peristiwa pertama kalinya dalam sejarah Nepal bahwa gambar seorang raja tidak lagi tercetak di lembar mata uang dan menandai sebuah langkah yang signifikan untuk menyingkirkan pengaruh kerajaan.,Ini akan menjadi pertama kalinya dalam sejarah Nepal bahwa seorang raja tidak akan fitur pada catatan mata uang Nepal dan menandai langkah penting untuk bergerak menjauh dari institusi monarki.
"Lee, sekarang adalah anggota Partai Uri yang pro pemerintah, akan tiba di Pyongyang melalui Shenyang, China, dan akan melakukan pertemuan dengan orang kedua Korea Utara, Kim Yong Nam,  yang juga ketua presidium Majelis Rakyat Tertinggi, kata kantor berita Yonhap mengutip sumber dari Partai Uri.","Lee, sekarang anggota Partai Uri pro pemerintah, akan tiba di Pyongyang melalui Shenyang, Cina, dan bertemu dengan No. 2 pemimpin Utara Kim Yong Nam, presiden Presidium dari Majelis Rakyat Agung, Yonhap News mengutip sumber-sumber Partai Uri."
Dewan Keamanan PBB tahun lalu  menyetujui sebuah resolusi yang mengenakan sanksi-sanksi terbatas  terhadap Iran karena penolakannya  untuk menghentikan pengayaan uranium--satu proses  yang dapat membuat bahan nuklir serta bahan untuk senjata atom.,Dewan Keamanan PBB akhir tahun lalu lulus resolusi yang menetapkan sanksi terbatas di Iran untuk penolakan untuk menghentikan pengayaan uranium - proses yang membuat bahan bakar nuklir serta bahan untuk membuat bom atom.
Kaki-kaki tersebut dibiarkan mengering dan mengeras selama sekitar dua puluh menit sebelum digunakan.,Kakinya dibiarkan kering dan mengeras selama sekitar dua puluh menit sebelum pengujian.
"""M Sandip Roy berpendapat di Firstpost bahwa pidato Tharoor telah menyatukan masyarakat India yang bertolak belakang, tambahnya:""","""Sandip Roy mengklaim di Firstpost bahwa pidato Tharoor telah menyatukan masyarakat India terpolarisasi, dan menambahkan: """
"""Namizon, seorang warga Thailand, berpendapat bahwa pemerintah Thailand telah sangat bermurah hati menerima pengungsi dari negara-negara tetangga:""","""Namazon, warga Thailand, menegaskan bahwa Thailand telah sangat murah hati dalam menerima pengungsi dari negara-negara tetangga. """
"Woods, juara turnamen La Costa 2003 dan 2004, selanjutnya akan berhadapan dengan Aaron Baddeley pada putaran ketiga, pegolf Australia yang mendapat bye karena mundurnya pegolf dari Amerika, David Toms, yang mengalami cedera pada punggunya.","Woods, juara turnamen di La Costa pada tahun 2003 dan 2004, akan menghadapi Aaron Baddeley pada ronde ketiga, Australia telah mendapatkan selamat tinggal setelah penarikan dari Amerika David Toms karena cedera punggung."
"Pembalap dari Australia Cadel Evans, urutan kedua pada Tur Prancis 2007, menyusul bersama para pembalap kelompok kedua dua menit kemudian.","Australia Cadel Evans, kedua di Tour de France 2007, menyelesaikan kelompok lain dua menit di belakang."
"""@gregorydjohnsen: Saya di sana beberapa jam lalu, kurang lebih ada lebih dari 10,000 pendukung pro-Saleh""","Saya berada di sana beberapa jam yang lalu, tidak mungkin lebih dari 10.000 pendukung pro-Saleh."
"Secara garis besar, Menkeu menuturkan, pinjaman luar negeri telah dikonversi yang dilakukan pemerintah terus menurun dari Rp612 triliun pada 2005, menjadi Rp562 triliun pada 2006 dan diproyeksi turun menjadi Rp546 triliun pada 2007.","Menteri itu menjelaskan bahwa utang eksternal Indonesia terus menurun dari Rp612 triliun pada tahun 2005, Rp562 triliun pada tahun 2006 menjadi Rp546 triliun yang diproyeksikan pada tahun 2007."
"Para delegasi dari enam negara Kamis membuka kembali perundingan-perundingan untuk menghentikan program senjata nuklir Korea Utara, kata China selaku tuanrumah pertemuan tersebut.","Delegasi dari enam negara pada hari Kamis dibuka kembali negosiasi tentang mengakhiri program senjata nuklir Korea Utara, sebagai negara tuan rumah Cina mengatakan itu mengambil sikap terbuka untuk durasi dan isi pembicaraan."
"Di bagian lain provinsi Tikrit, pendukung Saddam dilaporkan bertemu untuk menentukan tindakan kemudian.","Di bagian lain dari provinsi Tikrit, pendukung Saddam dikatakan bertemu untuk mempertimbangkan tindakan apa yang harus diambil."
Yang menjadi korban adalah mereka yang baru saja selesai berdoa di gereja pada malam Natal.,Mereka semua berasal dari orang - orang yang menghadiri doa - doa yang berlangsung di gereja pada malam Natal.
@Maysaloon: Ada satu pria yang benar-benar memperhatikan berbagai kejadian di Libya malam ini.,@Maysaloon: Ada satu orang yang menyaksikan peristiwa di Libya sangat dekat malam ini.
"Menurut Bumi Resources Tbk, volume penjualannya turun 14 persen menjadi 12,5 juta ton dari 14,5 juta ton, namun rata-rata harga penjualannya naik dari 41,70 dolar AS menjadi 58,34 dolar AS per ton.","Secara keseluruhan, volume penjualan dalam periode Januari-Maret 2008 turun 14 persen menjadi 12,5 juta ton dari 14,5 juta ton. namun rata-rata harga penjualan melonjak menjadi US $41.70 satu ton dari US$58.34 satu ton."
"Uribe telah diselimuti oleh tuduhan bahwa ia memiliki hubungan dengan kelompok paramiliter sayap-kanan, yang berawal dari hari-harinya sebagai gubernur provinsi Antioquia.","Uribe telah dikecam oleh tuduhan bahwa ia memiliki hubungan dengan pasukan paramiliter sayap kanan, yang berasal dari zamannya sebagai gubernur provinsi Antioquia."
Dostor.org (situs berita independen yang meliput secara langsung protes #Jan25) diblokir untuk kedua kalinya #Mesir#ProtesArab,Dostor.org (situs berita yang tergantung pada protes #Jan25 secara langsung) diblokir untuk kedua kalinya dalam #Egypt #ArabProtest
"Ia mengatakan ia dibawa ke satu pangkalan di dekat Bandar Udara Baghdad, tempat ia diinterogasi dalam bahasa Arab dan Inggris, kata Fars.","Dia bilang dia dibawa ke pangkalan dekat Bandara Baghdad di mana dia ditanyai dalam bahasa Arab dan Inggris, Fars dilaporkan."
"Dewan itu menghabiskan seluruh satu tahun untuk menyerang Israel empat pertemuan terpisah Dewan HAM PBB mengenai Israel, tapi tidak terhadap Burma (Myanmar), dan tidak terhadap Zimbabwe, dan tidak terhadap Korea Utara dan tidak terhadap Iran, kata Burns pada dengar pendapat di Kongres.","Itu menghabiskan seluruh tahun membanting Israel empat sidang terpisah Oleh Dewan Hak Asasi Manusia PBB di Israel, tetapi tidak melawan Burma, dan tidak melawan Zimbabwe, dan tidak melawan Korea Utara dan tidak melawan Iran, Burns mengatakan sidang kongres."
"""Roman Khudyakov, wakil parlemen yang mengepalai inisiatif tersebut, mengatakan bahwa akses terbuka atas situs-situs yang memuat konten ISIS merupakan ancaman bagi negara dan masyarakat Rusia, mempopulerkan ideologi fundamentalis Islam.""","""Roman Khudyakov, wakil parlemen yang memimpin inisiatif, mengatakan akses gratis ke situs dengan konten ISIS menghadirkan ancaman bagi negara dan masyarakat Rusia, mempopulerkan ide fundamentalis Islam."""
"""Luis José López Ahí e' que Prende menggarisbawahi Pasal 30 adalah pasal kontroversial yang paling diperdebatkan dalam Perubahan Undang-Undang Konstitusional, dan menggarisbawahi bahwa organisasi HAM Amnesty International telah menyatakan ketidaksetujuan mereka atas keputusan ini .""","""Luis José López dari Ahí e' que Prende menyoroti bahwa Artikel 30 telah menjadi Artikel yang paling kontroversial diperdebatkan dalam Reformasi Konstitusi ini, dan menyatakan bahwa bahkan organisasi hak asasi manusia Amnesty Internasional telah keluar melawan keputusan. """
Ada suatu rancangan yang rumit dan diperhitungkan dengan matang di dalam mata sehingga kejadian kimiawi di dalam mata mirip dengan pertunjukan domino pada buku rekor Guiness Book of World Records.,"Ada semacam rumit, halus dihitung desain di dalam mata bahwa reaksi kimia di mata menyerupai domino menunjukkan dalam Guinness Book of World Records."
"""Bahkan, mereka punya KEHENDAK BEBAS untuk entah memperpanjang kontrak pernikahan mereka atau membuang kertasnya setelah 10 tahun.""","""Bahkan, mereka memiliki WILL GRATIS untuk memperbaharui kontrak pernikahan mereka atau hanya sampah kertas setelah 10 tahun. """
"""Dia meninggal dengan kedua mata terbuka lebar, detik-detik terakhir hidupnya mengubah media warga menjadi media arus utama, yang menyentuh jutaan orang di berbargai tempat.""","""Dia meninggal dengan mata terbuka lebar, dan saat-saat terakhirnya melampaui media warga untuk media arus utama, mencapai jutaan orang. """
"Kami mendengar satu ledakan keras dari salah satu deretan toko itu, kata Ahmad Fahim, yang bekerja sebagai tukang roti di daerah itu.","Kami mendengar ledakan besar dari salah satu toko, kata Ahmad Fahim, yang mengelola toko roti di daerah itu."
Saya tak dapat lagi melakukan pekerjaan yang pelatihannya telah saya jalani.,Saya tidak bisa lagi melakukan pekerjaan yang telah saya latih.
"Striker Thierry Henry, yang belum bermain sejak 24 November, dapat main kembali setelah pulih dari sakit kepala yang membuatnya tidak bisa berlatih pada awal pekan ini.","Striker Thierry Henry, yang belum bermain sejak Nov 24, tersedia setelah sembuh dari sakit kepala yang mencegah dia dari pelatihan awal dalam minggu ini."
"Teks program, atau sumber, diubah menjadi instruksi-instruksi mesin dengan menggunakan sebuah program khusus yang disebut compiler.","Teks program, atau sumber, diubah menjadi instruksi mesin menggunakan program khusus yang disebut kompiler."
Kami juga memberitahu mereka bagaimana mengunggah cerita-cerita ke dalam Suai Media Space.,Seperti halnya ini kami menunjukkan kepada mereka bagaimana untuk meng-upload cerita di ke Suai Media Space.
Bulu-bulu tersebut dirapatkan erat ke tubuh dalam cuaca panas agar tetap dingin.,Bulu - bulu ditekan lebih dekat ke tubuh dalam cuaca panas agar tetap dingin.
"Dari alasan-alasan yang dikemukakan Kementerian Negara BUMN, nampak kebohongan publik telah dilakukan untuk memenuhi keinginan-keinginan para kapitalis.",Dari alasan yang diajukan oleh Kementerian Luar Negeri SOE tampaknya kepalsuan publik telah dilakukan untuk memenuhi kepentingan kapitalis.
@kxsar: Presiden Yaman sukses mengulur waktu setelah pidatonya hari ini?,@kxsar: apakah melepaskan presiden #Yamen datang ke akhir yang sukses setelah pidatonya hari ini? ketika Gaddafi akan mundur dari #Libya?
"""Bagaimana Anda menghormati diri sendiri atau bagaimana keluarga Anda menghormati Anda, jika seorang lelaki menjadi wali Anda?""","""Bagaimana Anda menghormati diri sendiri atau bagaimana keluarga Anda menghormati Anda, jika dia wali sah Anda? """
Penulis yang juga kartunis Kuwait Jafar Rajab (@jafarrajab) adalah salah seorang yang pertama kali mengicau mengenai berita penangkapan Abul.,Penulis dan kartunis Kuwait Jafar Rajab (@jafarrajab) adalah salah satu yang pertama men-tweet berita penangkapan Abul.
Calleri menundukkan unggulan kedua dari Spanyol Tommy Robredo pada babak pertama.,Calleri marah orang Spanyol keturunan kedua Tommy Robredo di babak pertama.
CPJ juga meminta  kepada penguasa Sri Lanka bulan lalu agar secepatnya membebaskan tuduhan terhadap seorang wartawan yang ditahan berdasarkan undang-undang anti teror untuk jangka waktu yang lama.,CPJ juga menuntut bulan lalu bahwa otoritas Sri Lanka baik segera bebas atau membawa tuduhan terhadap wartawan ditahan di bawah hukum anti-teror untuk jangka waktu yang lama.
"""Hari Internasional Perempuan merayakan keberhasilan perempuan dalam hal ekonomi, politik, dan sosial di masa lalu dan kini.""","""Internasional Womens Day merayakan prestasi ekonomi, politik dan sosial wanita di masa lalu dan sekarang."""
